Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.953124782691397,,,,88.0,89.0,87.0,,,,48,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.953124782691397,,,,86.25,89.0,82.0,,,,48,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.953124782691397,,,,80.0,85.0,69.0,,,,48,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.953124782691397,,,,88.75,89.0,88.0,,,,48,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.953124782691397,,,,87.25,89.0,86.0,,,,48,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.953124782691397,,,,87.25,88.0,85.0,,,,48,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.953124782691397,,,,86.0,87.0,85.0,,,,48,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.953124782691397,,,,88.0,88.0,88.0,,,,48,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.953124782691397,,,,76.5,88.0,69.0,,,,48,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.953124782691397,,,,87.25,89.0,84.0,,,,48,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.953124782691397,,,,88.75,89.0,88.0,,,,48,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.953124782691397,,,,84.75,88.0,81.0,,,,48,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.953124782691397,,,,87.5,89.0,86.0,,,,48,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.953124782691397,,,,82.25,84.0,79.0,,,,48,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.953124782691397,,,,88.0,89.0,86.0,,,,48,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.953124782691397,,,,87.25,88.0,87.0,,,,48,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.953124782691397,,,,87.75,89.0,85.0,,,,48,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.953124782691397,,,,87.75,89.0,87.0,,,,48,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.953124782691397,,,,88.25,89.0,88.0,,,,48,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.953124782691397,,,,83.75,87.0,76.0,,,,48,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.953124782691397,,,,83.75,87.0,80.0,,,,48,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.953124782691397,,,,88.5,89.0,87.0,,,,48,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.953124782691397,,,,86.5,88.0,84.0,,,,48,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.953124782691397,,,,85.25,87.0,81.0,,,,48,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.953124782691397,,,,88.0,89.0,87.0,,,,48,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.953124782691397,,,,88.0,89.0,87.0,,,,48,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.953124782691397,,,,85.0,89.0,83.0,,,,48,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.953124782691397,,,,85.5,87.0,84.0,,,,48,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.953124782691397,,,,86.5,89.0,84.0,,,,48,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.953124782691397,,,,87.0,87.0,87.0,,,,48,,,,
