Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.953124782691397,,,,88.0,89.0,87.0,,,,,,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.953124782691397,,,,84.25,89.0,81.0,,,,,,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.953124782691397,,,,85.0,89.0,75.0,,,,,,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.953124782691397,,,,84.5,89.0,79.0,,,,,,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.953124782691397,,,,86.0,89.0,77.0,,,,,,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.953124782691397,,,,87.0,88.0,84.0,,,,,,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.953124782691397,,,,86.25,89.0,81.0,,,,,,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.953124782691397,,,,86.0,88.0,81.0,,,,,,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.953124782691397,,,,88.5,89.0,87.0,,,,,,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.953124782691397,,,,85.25,89.0,78.0,,,,,,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.953124782691397,,,,88.25,89.0,87.0,,,,,,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.953124782691397,,,,85.5,89.0,81.0,,,,,,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.953124782691397,,,,85.0,88.0,78.0,,,,,,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.953124782691397,,,,88.75,89.0,88.0,,,,,,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.953124782691397,,,,83.5,89.0,79.0,,,,,,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.953124782691397,,,,83.75,87.0,77.0,,,,,,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.953124782691397,,,,84.5,88.0,75.0,,,,,,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.953124782691397,,,,85.25,89.0,74.0,,,,,,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.953124782691397,,,,80.0,89.0,72.0,,,,,,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.953124782691397,,,,85.75,89.0,83.0,,,,,,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.953124782691397,,,,85.0,87.0,82.0,,,,,,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.953124782691397,,,,86.0,87.0,85.0,,,,,,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.953124782691397,,,,88.5,89.0,88.0,,,,,,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.953124782691397,,,,83.5,88.0,76.0,,,,,,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.953124782691397,,,,87.75,88.0,87.0,,,,,,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.953124782691397,,,,88.25,89.0,86.0,,,,,,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.953124782691397,,,,86.0,89.0,79.0,,,,,,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.953124782691397,,,,78.0,83.0,75.0,,,,,,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.953124782691397,,,,87.5,89.0,83.0,,,,,,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.953124782691397,,,,89.0,89.0,89.0,,,,,,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.953124782691397,,,,88.0,88.0,88.0,,,,,,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.953124782691397,,,,87.0,89.0,81.0,,,,,,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.953124782691397,,,,84.0,89.0,79.0,,,,,,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.953124782691399,,,,86.0,87.0,85.0,,,,31,,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.9531247826914,,,,87.5,89.0,87.0,,,,,,,,,
08:45:00.000+05:30,09:00:00.000+05:30,,13.9531247826914,,,,88.75,89.0,88.0,,,,,,,,,
09:00:00.000+05:30,09:15:00.000+05:30,,13.9531247826914,,,,88.25,89.0,88.0,,,,15,,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.9531247826914,,,,83.0,89.0,75.0,,,,1,,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.9531247826914,,,,88.5,89.0,87.0,,,,,,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.9531247826914,,,,87.25,89.0,84.0,,,,12,,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.953124782691399,,,,84.75,88.0,75.0,,,,2,,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.953124782691399,,,,86.25,89.0,81.0,,,,,,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.953124782691399,,,,87.0,88.0,84.0,,,,,,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.953124782691399,,,,88.25,89.0,88.0,,,,,,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.953124782691399,,,,83.25,86.0,81.0,,,,,,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.953124782691399,18.233723471478942,,,86.25,89.0,84.0,0.3038953808183534,0.3038953808183534,0.3038953808183534,41,,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.953124782691399,,,,86.5,89.0,84.0,,,,,,,,,
11:45:00.000+05:30,12:00:00.000+05:30,2,31.811022437666377,128.94576496597733,,,86.0,88.0,82.0,0.8232275777579011,1.45463870485102,0.26337600569914027,250,,,,14632,425882
12:00:00.000+05:30,12:15:00.000+05:30,15,53.00000000000001,,15.0,15,88.5,89.0,88.0,,,,,,,,900000,
12:15:00.000+05:30,12:30:00.000+05:30,7,33.22562113994913,,7.0,7,88.5,89.0,87.0,,,,20,,,,444216,
12:30:00.000+05:30,12:45:00.000+05:30,,13.9531247826914,,,,86.25,88.0,83.0,,,,28,,,,,
12:45:00.000+05:30,13:00:00.000+05:30,,14.171748679830033,18.841514253861572,,,84.5,86.0,84.0,0.306197883189331,0.306197883189331,0.306197883189331,51,,,,,5406
13:00:00.000+05:30,13:15:00.000+05:30,1,14.045815491578143,62.652664447819795,,,86.0,87.0,83.0,0.4304867031127335,0.5040210965045003,0.26337600569914027,169,,,,,2292
13:15:00.000+05:30,13:30:00.000+05:30,5,18.842883204246952,203.38228037358977,,,88.5,89.0,88.0,0.8920870838523596,1.33371863012508,0.2532461593260964,365,,,,,120911
13:30:00.000+05:30,13:45:00.000+05:30,1,16.401380814669896,53.32645232952741,,,87.75,89.0,86.0,0.3170242827814155,0.35635540344409133,0.27935708915362867,155,,,,,60539
13:45:00.000+05:30,14:00:00.000+05:30,,13.9531247826914,,,,89.0,89.0,89.0,,,,,,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.9531247826914,,,,87.5,89.0,87.0,,,,,,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.9531247826914,,,,85.75,89.0,82.0,,,,,,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.9531247826914,,,,81.5,88.0,78.0,,,,,,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.9531247826914,15.194769559565785,,,86.75,88.0,85.0,0.2532461593260964,0.2532461593260964,0.2532461593260964,46,,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.9531247826914,,,,88.25,89.0,88.0,,,,,,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.9531247826914,,,,83.25,89.0,75.0,,,,10,,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.9531247826914,,,,85.0,89.0,81.0,,,,,,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.9531247826914,,,,87.0,89.0,81.0,,,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,1,13.953124782691399,59.55641923372833,,,88.5,89.0,88.0,0.6571401274688391,1.0103848907308115,0.30389536007243084,97,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.953124782691399,,,,89.0,89.0,89.0,,,,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.953124782691399,,,,88.5,89.0,87.0,,,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.953124782691399,,,,86.0,89.0,84.0,,,,9,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,13.953124782691397,,,,88.5,89.0,87.0,,,,23,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,13.953124782691399,,,,87.75,89.0,84.0,,,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,13.953124782691399,,,,88.5,89.0,88.0,,,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.953124782691399,,,,84.5,89.0,81.0,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.953124782691399,,,,86.5,89.0,84.0,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.953124782691399,,,,84.5,89.0,80.0,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.953124782691399,,,,87.75,89.0,87.0,,,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.953124782691399,,,,85.25,89.0,78.0,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.953124782691399,,,,84.75,88.0,82.0,,,,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,13.953124782691399,,,,86.0,89.0,83.0,,,,9,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,13.9531247826914,,,,88.0,89.0,85.0,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,13.9531247826914,,,,85.75,88.0,83.0,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.9531247826914,,,,88.0,88.0,88.0,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.9531247826914,,,,87.0,89.0,83.0,,,,1,,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.953124782691399,,,,86.75,87.0,86.0,,,,0,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.9531247826914,,,,88.5,89.0,88.0,,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.9531247826914,,,,85.25,89.0,82.0,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,13.9531247826914,,,,87.25,88.0,85.0,,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,13.9531247826914,,,,88.75,89.0,88.0,,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,13.9531247826914,,,,87.75,89.0,87.0,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,13.9531247826914,,,,88.25,89.0,88.0,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.9531247826914,,,,88.5,89.0,87.0,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.9531247826914,,,,84.0,88.0,80.0,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.9531247826914,,,,82.25,89.0,76.0,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.9531247826914,,,,87.0,88.0,84.0,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.9531247826914,,,,84.75,87.0,81.0,,,,,,,,,
