Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.953124782691402,,,,88.5,89.0,88.0,,,,38,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.953124782691402,,,,80.0,88.0,77.0,,,,38,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.953124782691402,,,,83.5,89.0,75.0,,,,38,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.953124782691402,,,,88.5,89.0,87.0,,,,38,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.953124782691402,,,,87.0,89.0,86.0,,,,38,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.953124782691402,,,,83.25,88.0,79.0,,,,38,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.953124782691402,,,,87.5,88.0,87.0,,,,38,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.953124782691402,,,,87.75,88.0,87.0,,,,38,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.953124782691402,,,,86.0,88.0,80.0,,,,38,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.953124782691402,,,,81.25,89.0,78.0,,,,38,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.953124782691402,,,,86.75,88.0,83.0,,,,38,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.953124782691402,,,,88.75,89.0,88.0,,,,38,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.953124782691402,,,,86.25,89.0,84.0,,,,38,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.953124782691402,,,,83.25,88.0,81.0,,,,38,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.953124782691402,,,,88.0,89.0,87.0,,,,38,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.953124782691402,,,,85.25,89.0,79.0,,,,38,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.953124782691402,,,,88.25,89.0,88.0,,,,38,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.953124782691402,,,,84.25,89.0,80.0,,,,38,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.953124782691402,,,,86.25,89.0,84.0,,,,38,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.953124782691402,,,,82.75,88.0,73.0,,,,38,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.953124782691402,,,,84.5,89.0,80.0,,,,38,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.953124782691402,,,,86.0,89.0,79.0,,,,38,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.953124782691402,,,,84.25,87.0,79.0,,,,38,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.953124782691402,,,,88.5,89.0,87.0,,,,38,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.953124782691402,,,,88.75,89.0,88.0,,,,38,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.953124782691402,,,,87.5,88.0,86.0,,,,38,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.953124782691402,,,,87.0,89.0,81.0,,,,38,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.953124782691402,,,,87.5,89.0,84.0,,,,38,,,,
