Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.953124782691399,,,,86.0,86.0,86.0,,,,48,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
08:15:00.000+05:30,08:30:00.000+05:30,,13.953124782691399,,,,,,,,,,48,,,,
08:30:00.000+05:30,08:45:00.000+05:30,8,38.21770826089713,285.1399455239961,,,91.0,91.0,91.0,0.4457286279183717,1.168489722235402,0.29376554481827183,48,,,,600000
08:45:00.000+05:30,09:00:00.000+05:30,12,13.953124782691399,462.4320168407827,,,76.75,78.0,74.0,0.7003318250341819,1.259332098891246,0.30389536007243084,48,,,,
09:00:00.000+05:30,09:15:00.000+05:30,7,16.288341517675466,347.0278051399137,1.0,1,78.75,81.0,73.0,0.6837873704220279,1.3635570934401178,0.27350585207218414,48,,,,57744
09:15:00.000+05:30,09:30:00.000+05:30,,13.953124782691399,,,,100.5,115.0,83.0,,,,48,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.953124782691399,,,,82.0,87.0,75.0,,,,48,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,14.478412574022089,17.57998155338845,,,93.0,102.0,84.0,0.3038953689635402,0.3038953689635402,0.3038953689635402,48,,,,12989
10:00:00.000+05:30,10:15:00.000+05:30,6,27.574978860548853,257.26686658992855,2.0,2,79.75,93.0,70.0,0.8442152636033535,1.52033053831554,0.30389539860057496,48,,,,336833
10:15:00.000+05:30,10:30:00.000+05:30,,13.953124782691399,,,,77.75,81.0,69.0,,,,48,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.953124782691399,,,,84.0,91.0,69.0,,,,48,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.953124782691399,,,,96.25,121.0,88.0,,,,48,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.953124782691399,,,,82.75,88.0,75.0,,,,48,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.953124782691399,,,,88.5,103.0,79.0,,,,48,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.953124782691399,,,,84.5,85.0,83.0,,,,48,,,,
11:45:00.000+05:30,12:00:00.000+05:30,,13.953124782691399,,,,84.75,88.0,83.0,,,,48,,,,
12:00:00.000+05:30,12:15:00.000+05:30,,13.953124782691399,,,,86.0,97.0,73.0,,,,48,,,,
12:15:00.000+05:30,12:30:00.000+05:30,10,34.71759326336004,378.2286339735891,1.0,1,85.75,97.0,81.0,0.7027829942856963,1.3311966131940476,0.3038953770463672,48,,,,513452
12:30:00.000+05:30,12:45:00.000+05:30,1,17.261964708696922,63.06099341220614,,,101.0,118.0,84.0,0.49779210943791674,0.7119485204306055,0.283635698445228,48,,,,81819
12:45:00.000+05:30,13:00:00.000+05:30,,13.953124782691399,19.449305036244205,,,89.75,97.0,87.0,0.3038953717420119,0.3038953717420119,0.3038953717420119,48,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,13.953124782691399,,,,87.25,100.0,77.0,,,,48,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,13.953124782691399,,,,85.25,102.0,75.0,,,,48,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.953124782691399,,,,92.75,100.0,88.0,,,,48,,,,
13:45:00.000+05:30,14:00:00.000+05:30,3,18.75581379053266,119.21642711694986,,,90.75,95.0,78.0,0.4394798510338277,0.5953240036224274,0.283635698445228,48,,,,118758
14:00:00.000+05:30,14:15:00.000+05:30,7,28.576216456804545,328.2983734635512,1.0,1,95.0,102.0,79.0,0.765357770785993,1.215748486833311,0.3038953754063733,48,,,,361591
14:15:00.000+05:30,14:30:00.000+05:30,,13.953124782691397,,,,80.5,81.0,79.0,,,,48,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.953124782691397,,,,113.0,123.0,103.0,,,,48,,,,
14:45:00.000+05:30,15:00:00.000+05:30,6,23.182927487103758,136.14513525370944,,,109.5,118.0,86.0,0.361094079327295,0.4213358640002397,0.3038953928643742,48,,,,228229
15:00:00.000+05:30,15:15:00.000+05:30,,13.9531247826914,,,,87.5,100.0,75.0,,,,48,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.9531247826914,,,,88.5,89.0,88.0,,,,48,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.9531247826914,,,,,,,,,,48,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.9531247826914,,,,76.5,78.0,75.0,,,,48,,,,
16:00:00.000+05:30,16:15:00.000+05:30,4,18.386211351143018,166.3816528742525,1.0,1,85.5,89.0,83.0,0.9174321255349184,1.3016165286826065,0.30389537704636727,48,,,,109619
