Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000+05:30,00:15:00.000+05:30,,13.953124782691402,,,,87.0,89.0,83.0,,,,26,,,,
00:15:00.000+05:30,00:30:00.000+05:30,,13.953124782691402,,,,87.25,89.0,82.0,,,,26,,,,
00:30:00.000+05:30,00:45:00.000+05:30,,13.953124782691402,,,,87.0,88.0,86.0,,,,26,,,,
00:45:00.000+05:30,01:00:00.000+05:30,,13.953124782691402,,,,88.25,89.0,88.0,,,,26,,,,
01:00:00.000+05:30,01:15:00.000+05:30,,13.953124782691402,,,,82.25,89.0,75.0,,,,26,,,,
01:15:00.000+05:30,01:30:00.000+05:30,,13.953124782691402,,,,80.25,88.0,65.0,,,,26,,,,
01:30:00.000+05:30,01:45:00.000+05:30,,13.953124782691402,,,,88.0,89.0,87.0,,,,26,,,,
01:45:00.000+05:30,02:00:00.000+05:30,,13.953124782691402,,,,84.75,88.0,81.0,,,,26,,,,
02:00:00.000+05:30,02:15:00.000+05:30,,13.953124782691402,,,,82.0,83.0,80.0,,,,26,,,,
02:15:00.000+05:30,02:30:00.000+05:30,,13.953124782691402,,,,84.25,88.0,81.0,,,,26,,,,
02:30:00.000+05:30,02:45:00.000+05:30,,13.953124782691402,,,,86.75,89.0,84.0,,,,26,,,,
02:45:00.000+05:30,03:00:00.000+05:30,,13.953124782691402,,,,84.5,89.0,81.0,,,,26,,,,
03:00:00.000+05:30,03:15:00.000+05:30,,13.953124782691402,,,,87.25,89.0,85.0,,,,26,,,,
03:15:00.000+05:30,03:30:00.000+05:30,,13.953124782691402,,,,87.25,88.0,85.0,,,,26,,,,
03:30:00.000+05:30,03:45:00.000+05:30,,13.953124782691402,,,,84.75,89.0,76.0,,,,26,,,,
03:45:00.000+05:30,04:00:00.000+05:30,,13.953124782691402,,,,88.0,89.0,87.0,,,,26,,,,
04:00:00.000+05:30,04:15:00.000+05:30,,13.953124782691402,,,,85.25,89.0,76.0,,,,26,,,,
04:15:00.000+05:30,04:30:00.000+05:30,,13.953124782691402,,,,88.0,89.0,87.0,,,,26,,,,
04:30:00.000+05:30,04:45:00.000+05:30,,13.953124782691402,,,,82.75,88.0,75.0,,,,26,,,,
04:45:00.000+05:30,05:00:00.000+05:30,,13.953124782691402,,,,88.25,89.0,88.0,,,,26,,,,
05:00:00.000+05:30,05:15:00.000+05:30,,13.953124782691402,,,,86.25,88.0,81.0,,,,26,,,,
05:15:00.000+05:30,05:30:00.000+05:30,,13.953124782691402,,,,86.25,89.0,84.0,,,,26,,,,
05:30:00.000+05:30,05:45:00.000+05:30,,13.953124782691402,,,,85.75,89.0,78.0,,,,26,,,,
05:45:00.000+05:30,06:00:00.000+05:30,,13.953124782691402,,,,88.75,89.0,88.0,,,,26,,,,
06:00:00.000+05:30,06:15:00.000+05:30,,13.953124782691402,,,,83.5,89.0,79.0,,,,26,,,,
06:15:00.000+05:30,06:30:00.000+05:30,,13.953124782691402,,,,87.75,89.0,85.0,,,,26,,,,
06:30:00.000+05:30,06:45:00.000+05:30,,13.953124782691402,,,,89.0,89.0,89.0,,,,26,,,,
06:45:00.000+05:30,07:00:00.000+05:30,,13.953124782691402,,,,89.0,89.0,89.0,,,,26,,,,
07:00:00.000+05:30,07:15:00.000+05:30,,13.953124782691402,,,,88.25,89.0,88.0,,,,26,,,,
07:15:00.000+05:30,07:30:00.000+05:30,,13.953124782691402,,,,87.25,89.0,84.0,,,,26,,,,
07:30:00.000+05:30,07:45:00.000+05:30,,13.953124782691402,,,,83.25,87.0,81.0,,,,26,,,,
07:45:00.000+05:30,08:00:00.000+05:30,,13.953124782691402,,,,83.5,87.0,79.0,,,,26,,,,
08:00:00.000+05:30,08:15:00.000+05:30,,13.953124782691402,13.272267544070294,,,85.5,89.0,79.0,,,,26,,,,
08:15:00.000+05:30,08:30:00.000+05:30,1,13.953124782691402,46.682218154079045,,,92.25,98.0,76.0,0.7700568241188533,1.2362182638113666,0.3038953844263402,26,,,,
08:30:00.000+05:30,08:45:00.000+05:30,,13.953124782691402,,,,84.0,88.0,78.0,,,,26,,,,
08:45:00.000+05:30,09:00:00.000+05:30,3,24.64126033690473,309.08389870139393,2.0,2,92.5,95.0,90.0,0.9281241011556075,1.3562943555872973,0.3038953808183534,26,,,,264290
09:00:00.000+05:30,09:15:00.000+05:30,,13.9531247826914,,,,88.25,96.0,80.0,,,,25,,,,
09:15:00.000+05:30,09:30:00.000+05:30,,13.9531247826914,,,,82.0,83.0,79.0,,,,25,,,,
09:30:00.000+05:30,09:45:00.000+05:30,,13.9531247826914,,,,79.0,88.0,72.0,,,,25,,,,
09:45:00.000+05:30,10:00:00.000+05:30,,13.9531247826914,,,,81.25,83.0,77.0,,,,46,,,,
10:00:00.000+05:30,10:15:00.000+05:30,,13.9531247826914,,,,85.0,85.0,85.0,,,,61,,,,
10:15:00.000+05:30,10:30:00.000+05:30,,13.9531247826914,,,,85.75,94.0,73.0,,,,61,,,,
10:30:00.000+05:30,10:45:00.000+05:30,,13.9531247826914,,,,89.5,103.0,76.0,,,,61,,,,
10:45:00.000+05:30,11:00:00.000+05:30,2,13.9531247826914,54.156266904266836,,,95.75,101.0,82.0,0.3038953856590695,0.3038953974150934,0.30389537390304555,61,,,,
11:00:00.000+05:30,11:15:00.000+05:30,4,21.278642975734172,249.6137153022928,1.0,1,83.75,91.0,74.0,0.9499536766343315,1.6154097572979536,0.3038953816651258,61,,,,181141
11:15:00.000+05:30,11:30:00.000+05:30,,13.953124782691399,,,,85.0,98.0,78.0,,,,61,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.953124782691399,,,,101.0,125.0,81.0,,,,61,,,,
